,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_time
5434,adjacent_to_nodes_on_fire,9,0.05,0.09,9.582042694091796e-05
5435,adjacent_to_nodes_on_fire,9,0.06,0.09,0.13103678226470947
5436,adjacent_to_nodes_on_fire,9,0.07,0.09,0.00010701417922973633
5437,adjacent_to_nodes_on_fire,9,0.08,0.09,9.611845016479492e-05
5438,adjacent_to_nodes_on_fire,9,0.09,0.09,8.879899978637695e-05
5439,adjacent_to_nodes_on_fire,9,0.1,0.09,0.00011245012283325195
5440,adjacent_to_nodes_on_fire,9,0.01,0.1,0.00010035037994384765
5441,adjacent_to_nodes_on_fire,9,0.02,0.1,0.00010271072387695313
5442,adjacent_to_nodes_on_fire,9,0.03,0.1,0.00010465383529663086
5443,adjacent_to_nodes_on_fire,9,0.04,0.1,9.887218475341797e-05
5444,adjacent_to_nodes_on_fire,9,0.05,0.1,9.949207305908203e-05
5445,adjacent_to_nodes_on_fire,9,0.06,0.1,0.0001112222671508789
5446,adjacent_to_nodes_on_fire,9,0.07,0.1,0.00010944604873657227
5447,adjacent_to_nodes_on_fire,9,0.08,0.1,0.0001068115234375
5448,adjacent_to_nodes_on_fire,9,0.09,0.1,9.98377799987793e-05
5449,adjacent_to_nodes_on_fire,9,0.1,0.1,9.232759475708008e-05
5450,adjacent_to_nodes_on_fire,9,0.01,0.11,0.00010039806365966797
5451,adjacent_to_nodes_on_fire,9,0.02,0.11,0.00010881423950195312
5452,adjacent_to_nodes_on_fire,9,0.03,0.11,9.778738021850585e-05
5453,adjacent_to_nodes_on_fire,9,0.04,0.11,0.00010110139846801758
5454,adjacent_to_nodes_on_fire,9,0.05,0.11,0.00010883808135986328
5455,adjacent_to_nodes_on_fire,9,0.06,0.11,9.059906005859375e-05
5456,adjacent_to_nodes_on_fire,9,0.07,0.11,0.00010253190994262696
5457,adjacent_to_nodes_on_fire,9,0.08,0.11,9.740591049194336e-05
5458,adjacent_to_nodes_on_fire,9,0.09,0.11,0.00010645389556884766
5459,adjacent_to_nodes_on_fire,9,0.1,0.11,0.00010150671005249023
5460,adjacent_to_nodes_on_fire,9,0.01,0.12,9.294748306274415e-05
5461,adjacent_to_nodes_on_fire,9,0.02,0.12,0.08660696744918824
5462,adjacent_to_nodes_on_fire,9,0.03,0.12,9.132623672485352e-05
5463,adjacent_to_nodes_on_fire,9,0.04,0.12,9.870529174804688e-05
5464,adjacent_to_nodes_on_fire,9,0.05,0.12,9.343624114990234e-05
5465,adjacent_to_nodes_on_fire,9,0.06,0.12,8.536577224731446e-05
5466,adjacent_to_nodes_on_fire,9,0.07,0.12,8.636713027954102e-05
5467,adjacent_to_nodes_on_fire,9,0.08,0.12,9.195804595947265e-05
5468,adjacent_to_nodes_on_fire,9,0.09,0.12,9.093284606933593e-05
5469,adjacent_to_nodes_on_fire,9,0.1,0.12,8.952617645263672e-05
5470,adjacent_to_nodes_on_fire,9,0.01,0.13,8.754730224609375e-05
5471,adjacent_to_nodes_on_fire,9,0.02,0.13,9.537935256958008e-05
5472,adjacent_to_nodes_on_fire,9,0.03,0.13,9.514093399047852e-05
5473,adjacent_to_nodes_on_fire,9,0.04,0.13,0.00010136365890502929
5474,adjacent_to_nodes_on_fire,9,0.05,0.13,0.00010113716125488281
5475,adjacent_to_nodes_on_fire,9,0.06,0.13,9.325742721557617e-05
5476,adjacent_to_nodes_on_fire,9,0.07,0.13,9.042024612426758e-05
5477,adjacent_to_nodes_on_fire,9,0.08,0.13,8.215904235839844e-05
5478,adjacent_to_nodes_on_fire,9,0.09,0.13,9.425878524780274e-05
5479,adjacent_to_nodes_on_fire,9,0.1,0.13,8.976459503173828e-05
5480,adjacent_to_nodes_on_fire,9,0.01,0.14,9.857416152954101e-05
5481,adjacent_to_nodes_on_fire,9,0.02,0.14,8.810758590698242e-05
5482,adjacent_to_nodes_on_fire,9,0.03,0.14,9.187459945678711e-05
5483,adjacent_to_nodes_on_fire,9,0.04,0.14,8.87751579284668e-05
5484,adjacent_to_nodes_on_fire,9,0.05,0.14,9.396076202392579e-05
5485,adjacent_to_nodes_on_fire,9,0.06,0.14,9.690523147583008e-05
5486,adjacent_to_nodes_on_fire,9,0.07,0.14,0.04018319845199585
5487,adjacent_to_nodes_on_fire,9,0.08,0.14,9.075403213500976e-05
5488,adjacent_to_nodes_on_fire,9,0.09,0.14,8.616447448730468e-05
5489,adjacent_to_nodes_on_fire,9,0.1,0.14,9.146928787231445e-05
5490,adjacent_to_nodes_on_fire,9,0.01,0.15,8.857250213623047e-05
5491,adjacent_to_nodes_on_fire,9,0.02,0.15,0.00010204315185546875
5492,adjacent_to_nodes_on_fire,9,0.03,0.15,0.00011053085327148438
5493,adjacent_to_nodes_on_fire,9,0.04,0.15,9.069442749023437e-05
5494,adjacent_to_nodes_on_fire,9,0.05,0.15,9.219646453857422e-05
5495,adjacent_to_nodes_on_fire,9,0.06,0.15,9.446144104003906e-05
5496,adjacent_to_nodes_on_fire,9,0.07,0.15,8.655786514282227e-05
5497,adjacent_to_nodes_on_fire,9,0.08,0.15,8.808374404907226e-05
5498,adjacent_to_nodes_on_fire,9,0.09,0.15,9.267330169677734e-05
5499,adjacent_to_nodes_on_fire,9,0.1,0.15,8.981227874755859e-05
5500,adjacent_to_nodes_on_fire,10,0.01,0.05,0.00012179613113403321
5501,adjacent_to_nodes_on_fire,10,0.02,0.05,0.00011577606201171876
5502,adjacent_to_nodes_on_fire,10,0.03,0.05,0.00012525320053100586
5503,adjacent_to_nodes_on_fire,10,0.04,0.05,0.00011838674545288086
5504,adjacent_to_nodes_on_fire,10,0.05,0.05,0.00011619329452514649
5505,adjacent_to_nodes_on_fire,10,0.06,0.05,0.00013124942779541016
5506,adjacent_to_nodes_on_fire,10,0.07,0.05,0.00010987520217895508
5507,adjacent_to_nodes_on_fire,10,0.08,0.05,0.00012259483337402345
5508,adjacent_to_nodes_on_fire,10,0.09,0.05,0.00012644529342651368
5509,adjacent_to_nodes_on_fire,10,0.1,0.05,0.00011832714080810547
5510,adjacent_to_nodes_on_fire,10,0.01,0.06,0.00011582374572753907
5511,adjacent_to_nodes_on_fire,10,0.02,0.06,0.00011420249938964844
5512,adjacent_to_nodes_on_fire,10,0.03,0.06,0.00012410879135131835
5513,adjacent_to_nodes_on_fire,10,0.04,0.06,0.00011086463928222656
5514,adjacent_to_nodes_on_fire,10,0.05,0.06,0.00011667013168334961
5515,adjacent_to_nodes_on_fire,10,0.06,0.06,0.00012737512588500977
5516,adjacent_to_nodes_on_fire,10,0.07,0.06,0.0001011967658996582
5517,adjacent_to_nodes_on_fire,10,0.08,0.06,0.00011997222900390625
5518,adjacent_to_nodes_on_fire,10,0.09,0.06,0.00010690689086914062
5519,adjacent_to_nodes_on_fire,10,0.1,0.06,0.0001334547996520996
5520,adjacent_to_nodes_on_fire,10,0.01,0.07,0.00012344121932983398
5521,adjacent_to_nodes_on_fire,10,0.02,0.07,0.00010720491409301757
5522,adjacent_to_nodes_on_fire,10,0.03,0.07,9.808540344238281e-05
5523,adjacent_to_nodes_on_fire,10,0.04,0.07,0.00012633800506591796
5524,adjacent_to_nodes_on_fire,10,0.05,0.07,0.00011469125747680664
5525,adjacent_to_nodes_on_fire,10,0.06,0.07,0.00012149810791015626
5526,adjacent_to_nodes_on_fire,10,0.07,0.07,0.00012704133987426758
5527,adjacent_to_nodes_on_fire,10,0.08,0.07,0.00011407136917114258
5528,adjacent_to_nodes_on_fire,10,0.09,0.07,0.00010837316513061524
5529,adjacent_to_nodes_on_fire,10,0.1,0.07,0.00011899471282958985
5530,adjacent_to_nodes_on_fire,10,0.01,0.08,9.919404983520508e-05
5531,adjacent_to_nodes_on_fire,10,0.02,0.08,0.00011271238327026367
5532,adjacent_to_nodes_on_fire,10,0.03,0.08,0.00011655092239379883
5533,adjacent_to_nodes_on_fire,10,0.04,0.08,0.00011866092681884765
5534,adjacent_to_nodes_on_fire,10,0.05,0.08,0.00015313625335693358
5535,adjacent_to_nodes_on_fire,10,0.06,0.08,0.00011403560638427735
5536,adjacent_to_nodes_on_fire,10,0.07,0.08,0.00011942386627197265
5537,adjacent_to_nodes_on_fire,10,0.08,0.08,0.0001110076904296875
5538,adjacent_to_nodes_on_fire,10,0.09,0.08,0.00012139081954956054
5539,adjacent_to_nodes_on_fire,10,0.1,0.08,0.00012344121932983398
5540,adjacent_to_nodes_on_fire,10,0.01,0.09,0.00012011528015136719
5541,adjacent_to_nodes_on_fire,10,0.02,0.09,0.00011457204818725586
5542,adjacent_to_nodes_on_fire,10,0.03,0.09,0.00011438131332397461
5543,adjacent_to_nodes_on_fire,10,0.04,0.09,0.00011794567108154297
5544,adjacent_to_nodes_on_fire,10,0.05,0.09,0.00011508464813232422
5545,adjacent_to_nodes_on_fire,10,0.06,0.09,0.00012239217758178711
5546,adjacent_to_nodes_on_fire,10,0.07,0.09,0.00010248422622680665
5547,adjacent_to_nodes_on_fire,10,0.08,0.09,0.00011720657348632813
5548,adjacent_to_nodes_on_fire,10,0.09,0.09,0.0001137375831604004
5549,adjacent_to_nodes_on_fire,10,0.1,0.09,0.00012181997299194336
5550,adjacent_to_nodes_on_fire,10,0.01,0.1,0.00010774135589599609
5551,adjacent_to_nodes_on_fire,10,0.02,0.1,0.00010917186737060546
5552,adjacent_to_nodes_on_fire,10,0.03,0.1,0.00010864734649658203
5553,adjacent_to_nodes_on_fire,10,0.04,0.1,0.00011049509048461914
5554,adjacent_to_nodes_on_fire,10,0.05,0.1,0.00011758804321289062
5555,adjacent_to_nodes_on_fire,10,0.06,0.1,0.00011609792709350586
5556,adjacent_to_nodes_on_fire,10,0.07,0.1,0.00012533664703369142
5557,adjacent_to_nodes_on_fire,10,0.08,0.1,0.00010925531387329102
5558,adjacent_to_nodes_on_fire,10,0.09,0.1,0.0001200556755065918
5559,adjacent_to_nodes_on_fire,10,0.1,0.1,0.00010257959365844727
5560,adjacent_to_nodes_on_fire,10,0.01,0.11,0.00010666847229003906
5561,adjacent_to_nodes_on_fire,10,0.02,0.11,0.0001112222671508789
5562,adjacent_to_nodes_on_fire,10,0.03,0.11,0.00010012388229370117
5563,adjacent_to_nodes_on_fire,10,0.04,0.11,9.571313858032226e-05
5564,adjacent_to_nodes_on_fire,10,0.05,0.11,0.00010416507720947265
5565,adjacent_to_nodes_on_fire,10,0.06,0.11,0.00010296106338500977
5566,adjacent_to_nodes_on_fire,10,0.07,0.11,0.00011243820190429688
5567,adjacent_to_nodes_on_fire,10,0.08,0.11,0.00010645389556884766
5568,adjacent_to_nodes_on_fire,10,0.09,0.11,9.96708869934082e-05
5569,adjacent_to_nodes_on_fire,10,0.1,0.11,0.00010290145874023438
5570,adjacent_to_nodes_on_fire,10,0.01,0.12,0.00010590553283691406
5571,adjacent_to_nodes_on_fire,10,0.02,0.12,9.559392929077148e-05
5572,adjacent_to_nodes_on_fire,10,0.03,0.12,0.00010973215103149414
5573,adjacent_to_nodes_on_fire,10,0.04,0.12,0.0001120448112487793
5574,adjacent_to_nodes_on_fire,10,0.05,0.12,9.788274765014649e-05
5575,adjacent_to_nodes_on_fire,10,0.06,0.12,0.00011063814163208008
5576,adjacent_to_nodes_on_fire,10,0.07,0.12,0.00010201930999755859
5577,adjacent_to_nodes_on_fire,10,0.08,0.12,0.00012034177780151367
5578,adjacent_to_nodes_on_fire,10,0.09,0.12,0.00010327100753784179
5579,adjacent_to_nodes_on_fire,10,0.1,0.12,9.518861770629883e-05
5580,adjacent_to_nodes_on_fire,10,0.01,0.13,9.746551513671875e-05
5581,adjacent_to_nodes_on_fire,10,0.02,0.13,0.03797600269317627
5582,adjacent_to_nodes_on_fire,10,0.03,0.13,0.00010530948638916015
5583,adjacent_to_nodes_on_fire,10,0.04,0.13,0.00011801719665527344
5584,adjacent_to_nodes_on_fire,10,0.05,0.13,0.00010716915130615234
5585,adjacent_to_nodes_on_fire,10,0.06,0.13,9.834766387939453e-05
5586,adjacent_to_nodes_on_fire,10,0.07,0.13,0.0001044631004333496
5587,adjacent_to_nodes_on_fire,10,0.08,0.13,0.00010527372360229492
5588,adjacent_to_nodes_on_fire,10,0.09,0.13,0.00010058879852294921
5589,adjacent_to_nodes_on_fire,10,0.1,0.13,9.292364120483398e-05
5590,adjacent_to_nodes_on_fire,10,0.01,0.14,0.00010192394256591797
5591,adjacent_to_nodes_on_fire,10,0.02,0.14,9.733438491821289e-05
5592,adjacent_to_nodes_on_fire,10,0.03,0.14,9.616613388061524e-05
5593,adjacent_to_nodes_on_fire,10,0.04,0.14,0.00010848045349121094
5594,adjacent_to_nodes_on_fire,10,0.05,0.14,0.00010879039764404297
5595,adjacent_to_nodes_on_fire,10,0.06,0.14,0.00011092424392700195
5596,adjacent_to_nodes_on_fire,10,0.07,0.14,9.756088256835937e-05
5597,adjacent_to_nodes_on_fire,10,0.08,0.14,9.821653366088867e-05
5598,adjacent_to_nodes_on_fire,10,0.09,0.14,0.00010398626327514648
5599,adjacent_to_nodes_on_fire,10,0.1,0.14,0.00010781288146972656
5600,adjacent_to_nodes_on_fire,10,0.01,0.15,0.00010190010070800781
5601,adjacent_to_nodes_on_fire,10,0.02,0.15,0.00010123252868652344
5602,adjacent_to_nodes_on_fire,10,0.03,0.15,9.351968765258789e-05
5603,adjacent_to_nodes_on_fire,10,0.04,0.15,9.530782699584961e-05
5604,adjacent_to_nodes_on_fire,10,0.05,0.15,0.00011212825775146485
5605,adjacent_to_nodes_on_fire,10,0.06,0.15,0.00010097026824951172
5606,adjacent_to_nodes_on_fire,10,0.07,0.15,0.00010408163070678711
5607,adjacent_to_nodes_on_fire,10,0.08,0.15,0.00012195110321044922
5608,adjacent_to_nodes_on_fire,10,0.09,0.15,0.00011190176010131836
5609,adjacent_to_nodes_on_fire,10,0.1,0.15,0.00010830163955688477
5610,adjacent_to_nodes_on_fire,11,0.01,0.05,0.00014356374740600585
5611,adjacent_to_nodes_on_fire,11,0.02,0.05,0.0001409769058227539
5612,adjacent_to_nodes_on_fire,11,0.03,0.05,0.00012787580490112305
5613,adjacent_to_nodes_on_fire,11,0.04,0.05,0.0001586794853210449
5614,adjacent_to_nodes_on_fire,11,0.05,0.05,0.00011502504348754883
5615,adjacent_to_nodes_on_fire,11,0.06,0.05,0.00013418197631835936
5616,adjacent_to_nodes_on_fire,11,0.07,0.05,0.00012378692626953126
5617,adjacent_to_nodes_on_fire,11,0.08,0.05,0.00013267993927001953
5618,adjacent_to_nodes_on_fire,11,0.09,0.05,0.00013599395751953124
5619,adjacent_to_nodes_on_fire,11,0.1,0.05,0.0001078486442565918
5620,adjacent_to_nodes_on_fire,11,0.01,0.06,0.00013053417205810547
5621,adjacent_to_nodes_on_fire,11,0.02,0.06,0.00012438297271728517
5622,adjacent_to_nodes_on_fire,11,0.03,0.06,0.00011581182479858398
5623,adjacent_to_nodes_on_fire,11,0.04,0.06,0.00013486146926879882
5624,adjacent_to_nodes_on_fire,11,0.05,0.06,0.0001273036003112793
5625,adjacent_to_nodes_on_fire,11,0.06,0.06,0.00013425350189208985
5626,adjacent_to_nodes_on_fire,11,0.07,0.06,0.045788931846618655
5627,adjacent_to_nodes_on_fire,11,0.08,0.06,0.0001401185989379883
5628,adjacent_to_nodes_on_fire,11,0.09,0.06,0.00011975765228271485
5629,adjacent_to_nodes_on_fire,11,0.1,0.06,0.0001067042350769043
5630,adjacent_to_nodes_on_fire,11,0.01,0.07,0.0001297593116760254
5631,adjacent_to_nodes_on_fire,11,0.02,0.07,0.00014420747756958008
5632,adjacent_to_nodes_on_fire,11,0.03,0.07,0.00011852979660034179
5633,adjacent_to_nodes_on_fire,11,0.04,0.07,0.00013233423233032225
5634,adjacent_to_nodes_on_fire,11,0.05,0.07,0.00013343095779418945
5635,adjacent_to_nodes_on_fire,11,0.06,0.07,0.00014324188232421874
5636,adjacent_to_nodes_on_fire,11,0.07,0.07,0.00013990402221679686
5637,adjacent_to_nodes_on_fire,11,0.08,0.07,0.00013668537139892577
5638,adjacent_to_nodes_on_fire,11,0.09,0.07,0.0001467108726501465
5639,adjacent_to_nodes_on_fire,11,0.1,0.07,0.0001176595687866211
5640,adjacent_to_nodes_on_fire,11,0.01,0.08,0.00011638402938842773
5641,adjacent_to_nodes_on_fire,11,0.02,0.08,0.00011801719665527344
5642,adjacent_to_nodes_on_fire,11,0.03,0.08,0.00011407136917114258
5643,adjacent_to_nodes_on_fire,11,0.04,0.08,0.0001421689987182617
5644,adjacent_to_nodes_on_fire,11,0.05,0.08,0.0001330852508544922
5645,adjacent_to_nodes_on_fire,11,0.06,0.08,0.000133359432220459
5646,adjacent_to_nodes_on_fire,11,0.07,0.08,0.00013214349746704102
5647,adjacent_to_nodes_on_fire,11,0.08,0.08,0.0001347661018371582
5648,adjacent_to_nodes_on_fire,11,0.09,0.08,0.00012390613555908204
5649,adjacent_to_nodes_on_fire,11,0.1,0.08,0.00011115074157714843
5650,adjacent_to_nodes_on_fire,11,0.01,0.09,0.00013363361358642578
5651,adjacent_to_nodes_on_fire,11,0.02,0.09,0.00013824701309204102
5652,adjacent_to_nodes_on_fire,11,0.03,0.09,0.00014213323593139648
5653,adjacent_to_nodes_on_fire,11,0.04,0.09,0.00013731718063354493
5654,adjacent_to_nodes_on_fire,11,0.05,0.09,0.00013331174850463867
5655,adjacent_to_nodes_on_fire,11,0.06,0.09,0.00013515949249267578
5656,adjacent_to_nodes_on_fire,11,0.07,0.09,0.00013530254364013672
5657,adjacent_to_nodes_on_fire,11,0.08,0.09,0.00011823177337646484
5658,adjacent_to_nodes_on_fire,11,0.09,0.09,0.0001369595527648926
5659,adjacent_to_nodes_on_fire,11,0.1,0.09,0.00012322664260864258
5660,adjacent_to_nodes_on_fire,11,0.01,0.1,0.00011522769927978516
5661,adjacent_to_nodes_on_fire,11,0.02,0.1,0.00011301040649414062
5662,adjacent_to_nodes_on_fire,11,0.03,0.1,0.00011819601058959961
5663,adjacent_to_nodes_on_fire,11,0.04,0.1,0.00011742115020751953
5664,adjacent_to_nodes_on_fire,11,0.05,0.1,0.00012344121932983398
5665,adjacent_to_nodes_on_fire,11,0.06,0.1,0.00011345148086547852
5666,adjacent_to_nodes_on_fire,11,0.07,0.1,0.00010669231414794922
5667,adjacent_to_nodes_on_fire,11,0.08,0.1,0.00010826587677001954
5668,adjacent_to_nodes_on_fire,11,0.09,0.1,0.00011806488037109375
5669,adjacent_to_nodes_on_fire,11,0.1,0.1,0.00011487007141113282
5670,adjacent_to_nodes_on_fire,11,0.01,0.11,0.0001135706901550293
5671,adjacent_to_nodes_on_fire,11,0.02,0.11,0.00011882781982421874
5672,adjacent_to_nodes_on_fire,11,0.03,0.11,0.00011005401611328126
5673,adjacent_to_nodes_on_fire,11,0.04,0.11,0.00012253522872924806
5674,adjacent_to_nodes_on_fire,11,0.05,0.11,0.00011475086212158203
5675,adjacent_to_nodes_on_fire,11,0.06,0.11,0.00014107227325439454
5676,adjacent_to_nodes_on_fire,11,0.07,0.11,0.00011751651763916015
5677,adjacent_to_nodes_on_fire,11,0.08,0.11,0.00011115074157714843
5678,adjacent_to_nodes_on_fire,11,0.09,0.11,0.00012100934982299805
5679,adjacent_to_nodes_on_fire,11,0.1,0.11,9.804964065551758e-05
5680,adjacent_to_nodes_on_fire,11,0.01,0.12,0.00011477470397949218
5681,adjacent_to_nodes_on_fire,11,0.02,0.12,0.00011221170425415039
5682,adjacent_to_nodes_on_fire,11,0.03,0.12,0.0001186370849609375
5683,adjacent_to_nodes_on_fire,11,0.04,0.12,0.00012917518615722655
5684,adjacent_to_nodes_on_fire,11,0.05,0.12,0.00011801719665527344
5685,adjacent_to_nodes_on_fire,11,0.06,0.12,0.00011664628982543945
5686,adjacent_to_nodes_on_fire,11,0.07,0.12,0.0001178145408630371
5687,adjacent_to_nodes_on_fire,11,0.08,0.12,0.0001207113265991211
5688,adjacent_to_nodes_on_fire,11,0.09,0.12,0.00012079477310180664
5689,adjacent_to_nodes_on_fire,11,0.1,0.12,0.0001089334487915039
5690,adjacent_to_nodes_on_fire,11,0.01,0.13,0.0001186370849609375
5691,adjacent_to_nodes_on_fire,11,0.02,0.13,0.00010669231414794922
5692,adjacent_to_nodes_on_fire,11,0.03,0.13,0.0001168370246887207
5693,adjacent_to_nodes_on_fire,11,0.04,0.13,0.00011969804763793946
5694,adjacent_to_nodes_on_fire,11,0.05,0.13,0.0001224398612976074
5695,adjacent_to_nodes_on_fire,11,0.06,0.13,0.00010980367660522461
5696,adjacent_to_nodes_on_fire,11,0.07,0.13,0.00012472867965698242
5697,adjacent_to_nodes_on_fire,11,0.08,0.13,0.0001175522804260254
5698,adjacent_to_nodes_on_fire,11,0.09,0.13,0.00011172294616699219
5699,adjacent_to_nodes_on_fire,11,0.1,0.13,9.806156158447266e-05
5700,adjacent_to_nodes_on_fire,11,0.01,0.14,0.0001244664192199707
5701,adjacent_to_nodes_on_fire,11,0.02,0.14,0.00011440515518188477
5702,adjacent_to_nodes_on_fire,11,0.03,0.14,0.00011279582977294922
5703,adjacent_to_nodes_on_fire,11,0.04,0.14,0.00012525320053100586
5704,adjacent_to_nodes_on_fire,11,0.05,0.14,0.00011081695556640625
5705,adjacent_to_nodes_on_fire,11,0.06,0.14,0.00012164115905761718
5706,adjacent_to_nodes_on_fire,11,0.07,0.14,0.00010489225387573242
5707,adjacent_to_nodes_on_fire,11,0.08,0.14,0.00011091232299804687
5708,adjacent_to_nodes_on_fire,11,0.09,0.14,0.00011588335037231446
5709,adjacent_to_nodes_on_fire,11,0.1,0.14,0.00011110305786132812
5710,adjacent_to_nodes_on_fire,11,0.01,0.15,0.00011832714080810547
5711,adjacent_to_nodes_on_fire,11,0.02,0.15,0.00011959075927734376
5712,adjacent_to_nodes_on_fire,11,0.03,0.15,0.00012247562408447267
5713,adjacent_to_nodes_on_fire,11,0.04,0.15,0.00012340545654296876
5714,adjacent_to_nodes_on_fire,11,0.05,0.15,0.04923179149627686
5715,adjacent_to_nodes_on_fire,11,0.06,0.15,0.0001076817512512207
5716,adjacent_to_nodes_on_fire,11,0.07,0.15,0.00011434555053710938
5717,adjacent_to_nodes_on_fire,11,0.08,0.15,0.00011212825775146485
5718,adjacent_to_nodes_on_fire,11,0.09,0.15,0.00012760162353515626
5719,adjacent_to_nodes_on_fire,11,0.1,0.15,0.00011743307113647461
5720,adjacent_to_nodes_on_fire,12,0.01,0.05,0.00014206171035766602
5721,adjacent_to_nodes_on_fire,12,0.02,0.05,0.00014725923538208007
5722,adjacent_to_nodes_on_fire,12,0.03,0.05,0.0001453876495361328
5723,adjacent_to_nodes_on_fire,12,0.04,0.05,0.00014976263046264648
5724,adjacent_to_nodes_on_fire,12,0.05,0.05,0.00015225410461425782
5725,adjacent_to_nodes_on_fire,12,0.06,0.05,0.00014188289642333985
5726,adjacent_to_nodes_on_fire,12,0.07,0.05,0.00015043020248413087
5727,adjacent_to_nodes_on_fire,12,0.08,0.05,0.0001390814781188965
5728,adjacent_to_nodes_on_fire,12,0.09,0.05,0.00012415647506713867
5729,adjacent_to_nodes_on_fire,12,0.1,0.05,0.00012929439544677733
5730,adjacent_to_nodes_on_fire,12,0.01,0.06,0.0001403212547302246
5731,adjacent_to_nodes_on_fire,12,0.02,0.06,0.0001409292221069336
5732,adjacent_to_nodes_on_fire,12,0.03,0.06,0.00013865232467651366
5733,adjacent_to_nodes_on_fire,12,0.04,0.06,0.00013103485107421876
5734,adjacent_to_nodes_on_fire,12,0.05,0.06,0.00014495849609375
5735,adjacent_to_nodes_on_fire,12,0.06,0.06,0.03428696393966675
5736,adjacent_to_nodes_on_fire,12,0.07,0.06,0.00015136003494262696
5737,adjacent_to_nodes_on_fire,12,0.08,0.06,0.0001477479934692383
5738,adjacent_to_nodes_on_fire,12,0.09,0.06,0.00012263059616088868
5739,adjacent_to_nodes_on_fire,12,0.1,0.06,0.0001305699348449707
5740,adjacent_to_nodes_on_fire,12,0.01,0.07,0.00014210939407348632
5741,adjacent_to_nodes_on_fire,12,0.02,0.07,0.00016016960144042968
5742,adjacent_to_nodes_on_fire,12,0.03,0.07,0.00014334917068481445
5743,adjacent_to_nodes_on_fire,12,0.04,0.07,0.00014250278472900392
5744,adjacent_to_nodes_on_fire,12,0.05,0.07,0.00015265941619873046
5745,adjacent_to_nodes_on_fire,12,0.06,0.07,0.00015605688095092772
5746,adjacent_to_nodes_on_fire,12,0.07,0.07,0.00013799667358398436
5747,adjacent_to_nodes_on_fire,12,0.08,0.07,0.0001323699951171875
5748,adjacent_to_nodes_on_fire,12,0.09,0.07,0.0001288771629333496
5749,adjacent_to_nodes_on_fire,12,0.1,0.07,0.00012317895889282226
5750,adjacent_to_nodes_on_fire,12,0.01,0.08,0.00013799667358398436
5751,adjacent_to_nodes_on_fire,12,0.02,0.08,0.00015298128128051757
5752,adjacent_to_nodes_on_fire,12,0.03,0.08,0.00013848543167114258
5753,adjacent_to_nodes_on_fire,12,0.04,0.08,0.00013437271118164063
5754,adjacent_to_nodes_on_fire,12,0.05,0.08,0.0001367330551147461
5755,adjacent_to_nodes_on_fire,12,0.06,0.08,0.000145113468170166
5756,adjacent_to_nodes_on_fire,12,0.07,0.08,0.061381185054779054
5757,adjacent_to_nodes_on_fire,12,0.08,0.08,0.00014564990997314453
5758,adjacent_to_nodes_on_fire,12,0.09,0.08,0.0001305699348449707
5759,adjacent_to_nodes_on_fire,12,0.1,0.08,0.00013083219528198242
5760,adjacent_to_nodes_on_fire,12,0.01,0.09,0.00013780593872070312
5761,adjacent_to_nodes_on_fire,12,0.02,0.09,0.0001331329345703125
5762,adjacent_to_nodes_on_fire,12,0.03,0.09,0.00014100074768066406
5763,adjacent_to_nodes_on_fire,12,0.04,0.09,0.00013524293899536133
5764,adjacent_to_nodes_on_fire,12,0.05,0.09,0.0001272916793823242
5765,adjacent_to_nodes_on_fire,12,0.06,0.09,0.00012772083282470704
5766,adjacent_to_nodes_on_fire,12,0.07,0.09,0.00013532638549804688
5767,adjacent_to_nodes_on_fire,12,0.08,0.09,0.0001271367073059082
5768,adjacent_to_nodes_on_fire,12,0.09,0.09,0.00011910200119018555
5769,adjacent_to_nodes_on_fire,12,0.1,0.09,0.0001377582550048828
5770,adjacent_to_nodes_on_fire,12,0.01,0.1,0.0001363515853881836
5771,adjacent_to_nodes_on_fire,12,0.02,0.1,0.00012176036834716797
5772,adjacent_to_nodes_on_fire,12,0.03,0.1,0.0001317620277404785
5773,adjacent_to_nodes_on_fire,12,0.04,0.1,0.00011892318725585938
5774,adjacent_to_nodes_on_fire,12,0.05,0.1,0.00012470483779907225
5775,adjacent_to_nodes_on_fire,12,0.06,0.1,0.01989884376525879
5776,adjacent_to_nodes_on_fire,12,0.07,0.1,0.00013600587844848634
5777,adjacent_to_nodes_on_fire,12,0.08,0.1,0.0001321077346801758
5778,adjacent_to_nodes_on_fire,12,0.09,0.1,0.00012979507446289062
5779,adjacent_to_nodes_on_fire,12,0.1,0.1,0.00011762380599975586
5780,adjacent_to_nodes_on_fire,12,0.01,0.11,0.00013614892959594725
5781,adjacent_to_nodes_on_fire,12,0.02,0.11,0.00012930631637573243
5782,adjacent_to_nodes_on_fire,12,0.03,0.11,0.0001250743865966797
5783,adjacent_to_nodes_on_fire,12,0.04,0.11,0.00015943050384521485
5784,adjacent_to_nodes_on_fire,12,0.05,0.11,0.00013611316680908203
5785,adjacent_to_nodes_on_fire,12,0.06,0.11,0.00013421773910522462
5786,adjacent_to_nodes_on_fire,12,0.07,0.11,0.0001342296600341797
5787,adjacent_to_nodes_on_fire,12,0.08,0.11,0.00013229846954345703
5788,adjacent_to_nodes_on_fire,12,0.09,0.11,0.00011533498764038086
5789,adjacent_to_nodes_on_fire,12,0.1,0.11,0.0001248598098754883
